code,category,name,unit,unit_price,notes
EMB-15-23,الأعمال الميكانيكية والصحية,توريد وتركيب واختبار جرجوري لصرف مياه الأمطار علي السطح من الحديد الزهر قطر 110مم كاملة بقطع التوصيل والملحقات اللازمة وذلك طبقاً للمواصفات والمخططات ,بالعدد,1000.0,"Supply,installation, and test of drain rainwater from roof diameter 11 | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-24,الأعمال الميكانيكية والصحية,بالعدد توريد وتركيب واختبار صفايات ارضية مصنعة من الالومنيوم تُشطب بتشطيب الارضية بمقاس 20x20 سم والسعر يشمل (P-TRAP) وجميع التجهيزات و الوصلات و الأك,بالعدد,300.0,"Supply, installation, testing and operation of floor drain made of alu | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-25,الأعمال الميكانيكية والصحية,بالعدد توريد وتركيب واختبار وتشغيل فتحة تنظيف أرضيه(طبة تسليك) قطر 110 مم مصنعة من الالومنيوم تشطب بتشطيب الارضية بمقاس 20x20 سم واكمال العمل حسب المخ,بالعدد,300.0,"Supply installing, testing and operating a floor cleaning hole (plumbi | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-26,الأعمال الميكانيكية والصحية,بالعدد توريد وتركيب مصيدة الزيوت من البلاستيك مقاس 60سم×60سم كامل بجميع مشتملاته والبند يشمل الغطاء البلاستيك كما يشمل التوصيل الى اقرب غرفة تفتيش طبق,بالعدد,1500.0,The supply and installation of grease separator of plastic size 60 cm× | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-27,الأعمال الميكانيكية والصحية,توريد وتركيب كرسي أفرنجي من النوع الذي يثبت على الحائط مع شطاف اتوماتيك و صندوق طرد مخفي بالجدار ونظام الطرد يعمل عن طريق الاستشعار عن بعد و اليدوي عل,بالعدد,6110.0,Supply and installation of a chair of the type that is installed on th | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-28,الأعمال الميكانيكية والصحية,توريد وتركيب كرسي أفرنجي من النوع الذي يثبت على الحائط مع شطاف اتوماتيك و صندوق طرد مخفي بالجدار ونظام الطرد يعمل عن طريق الاستشعار عن بعد و اليدوي عل,بالعدد,6110.0,Supply and installation of a chair of the type that is installed on th | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-29,الأعمال الميكانيكية والصحية,توريد وتركيب كرسي أفرنجي من النوع الذي يثبت على الحائط مع شطاف اتوماتيك و صندوق طرد مخفي بالجدار ونظام الطرد يعمل عن طريق الاستشعار عن بعد و اليدوي عل,بالعدد,6110.0,Supply and installation of a chair of the type that is installed on th | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-30,الأعمال الميكانيكية والصحية,توريد وتركيب كرسي أفرنجي من النوع الذي يثبت على الحائط مع شطاف اتوماتيك و صندوق طرد مخفي بالجدار ونظام الطرد يعمل عن طريق الاستشعار عن بعد و اليدوي عل,بالعدد,6110.0,Supply and installation of a chair of the type that is installed on th | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-31,الأعمال الميكانيكية والصحية,توريد وتركيب كرسي أفرنجي من النوع الذي يثبت على الحائط مع شطاف و صندوق طرد مخفي بالجدار ونظام الطرد يعمل عن طريق الاستشعار عن بعد و اليدوي على ان تعتم,بالعدد,6110.0,Supply and installation of a chair of the type that is installed on th | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-32,الأعمال الميكانيكية والصحية,توريد وتركيب خلاطات سمارت حار بارد خاصة بالمغاسل وتعمل عن طريق الاستشعار عن بعد على أن تعتمد العينات من أجود الماركات قبل التركيب وكل ما يلزم لإنهاء ا,بالعدد,2600.0,Supply and installation of hot and cold smart mixers for laundries and | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-33,الأعمال الميكانيكية والصحية,توريد وتركيب خلاطات سمارت حار بارد خاصة بالمغاسل وتعمل عن طريق الاستشعار عن بعد على أن تعتمد العينات من أجود الماركات قبل التركيب وكل ما يلزم لإنهاء ا,بالعدد,2600.0,Supply and installation of hot and cold smart mixers for laundries and | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-34,الأعمال الميكانيكية والصحية,توريد وتركيب خلاطات سمارت حار بارد خاصة بالمغاسل وتعمل عن طريق الاستشعار عن بعد على أن تعتمد العينات من أجود الماركات قبل التركيب وكل ما يلزم لإنهاء ا,بالعدد,2500.0,Supply and installation of hot and cold smart mixers for laundries and | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-35,الأعمال الميكانيكية والصحية,توريد وتركيب خلاطات سمارت حار بارد خاصة بالمغاسل وتعمل عن طريق الاستشعار عن بعد على أن تعتمد العينات من أجود الماركات قبل التركيب وكل ما يلزم لإنهاء ا,بالعدد,2500.0,Supply and installation of hot and cold smart mixers for laundries and | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-36,الأعمال الميكانيكية والصحية,"حلة حوض مطبخ من أفخر الأنواع من الاستانلس استيل 304 بجميع ملحقاته من محابس عزل , الهراب , مصائد , الوصلات المرنة ....الخ وكل ما يلزم لأكمال العمل حسب ",بالعدد,1410.0,"kitchen sink stainless steel 304 with two open and all accessories, in | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-37,الأعمال الميكانيكية والصحية,توريد وتركيب خلاط المغاسل وجميع المستلزمات من ( صفاية و .... الخ) لحمامات الغرف طبقا للمخططات و المواصفات والسعر يشمل جميع التجهيزات و الوصلات و الأكس,بالعدد,1128.0,Supply and installation of a wash basine mixer and all the supplies (s | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-38,الأعمال الميكانيكية والصحية,بالعدد توريد وتركيب وفحص واختبار خلاط لحوض المطبخ حار بارد مطلى بالكروم وجميع ما يلزم لإنهاء الأعمال على الوجه الأكمل حسب المخططات و المواصفات المطلوب,بالعدد,1128.0,"Supply and installation, inspecting and testing a hot and cold chrome  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-39,الأعمال الميكانيكية والصحية,مجموعة خلاط دش مخفي مع صمام خلاط دش ثلاثي الاتجاه على أن تعتمد العينات من أجود الماركات قبل التركيب وكل .ما يلزم لإنهاء العمل على أكمل وجه حسب المواصف,بالعدد,2200.0,Hidden shower mixer set with three-way shower mixer valve Samples of t | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-40,الأعمال الميكانيكية والصحية,توريد وتركيب وتشغيل واختبار سخان مركزي من نوع ( THERMO DYNAMIC SOLAR SYSTEM ) ( DOUBLE HEAT EXCHANGER ) بقدرة 500 L والبند يشمل المحابس والتوصيلات الص,بالعدد,25000.0,"Supply, installation, operation and testing of a central heater of the | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-41,الأعمال الميكانيكية والصحية,"توريد وتركيب وتشغيل وأختبار أنظمة فلترة المياه الرمادية ثلاثية المراحل(المنقي, الكربون المنشط وفلتر الرمل متعدد الدرجات) وتعقيم وبسعة 50 جالون فى الدق",بالعدد,300000.0,"Supply, installation, operation and testing of filtration GREY WATER a | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-42,الأعمال الميكانيكية والصحية,سخان كهربائى سعه 30 لتر (لحمام غرفة الامن فى مبنى الخدمات ),بالعدد,1000.0,Electric heater capacity 30 liters ( security room toilet in service b | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-15-43,الأعمال الميكانيكية والصحية,توريد وتركيب و تشغيل منظومة مضخات لدفع الماء (اثنان فى الخدمه و واحده احتياطي) تركب بالغرفة المكيانيكية لدفع الماء داخل المبنى بمعدل تدفق 45 جالون بال,بالعدد,42300.0,"Supply, installation and operation of a water pump system (two in serv | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-44,الأعمال الميكانيكية والصحية,توريد وتركيب و تشغيل منظومة مضخات لدفع المياه الرمادية (اثنان فى الخدمه و واحده احتياطي) تركب بالغرفة المكيانيكية لدفع الماء داخل المبنى بمعدل تدفق 20,بالعدد,15000.0,"Supply, installation and operation of a Gery water pump system (two in | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-45,الأعمال الميكانيكية والصحية,توريد وتركيب وتشغيل مضختين غاطسة بسعة تدفق15GPM تعمل بالتبادل و ضغط1.5 بار مع كامل الملحقات من محابس و لوحة تحكم و خلافه .و يتم التصريف علي اقرب مانهو,بالعدد,20000.0,"Supply, installation and operation of two submersible pumps with a flo | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-15-46,الأعمال الميكانيكية والصحية,محبس عوامة (Float switch ) بقطر 32 مم,بالعدد,470.0,Float switch with a diameter of 32 mm | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
